date,geo,sales_value,sales_units
2024-03-11,DMA_005,64819.74,1287
2024-03-11,DMA_006,72333.31,1431
2024-03-11,DMA_007,80734.6,1536
2024-03-11,DMA_008,88568.51,1865
2024-03-11,DMA_009,92177.33,1840
2024-03-11,DMA_010,109458.36,2137
2024-03-12,DMA_001,36622.47,775
2024-03-12,DMA_002,44631.3,909
2024-03-12,DMA_003,53922.02,1078
2024-03-12,DMA_004,62334.56,1199
2024-03-12,DMA_005,63188.87,1197
2024-03-12,DMA_006,75187.17,1578
2024-03-12,DMA_007,86199.66,1763
2024-03-12,DMA_008,93856.99,2054
2024-03-12,DMA_009,91793.46,1945
2024-03-12,DMA_010,101363.47,2095
2024-03-13,DMA_001,34074.83,708
2024-03-13,DMA_002,43148.46,900
2024-03-13,DMA_003,51469.12,961
2024-03-13,DMA_004,58710.01,1138
2024-03-13,DMA_005,69356.51,1517
2024-03-13,DMA_006,78311.26,1473
2024-03-13,DMA_007,85660.54,1563
2024-03-13,DMA_008,77262.06,1416
2024-03-13,DMA_009,95527.65,2111
2024-03-13,DMA_010,99478.17,2020
2024-03-14,DMA_001,36456.16,745
2024-03-14,DMA_002,38963.16,823
2024-03-14,DMA_003,52256.14,1072
2024-03-14,DMA_004,58069.54,1069
2024-03-14,DMA_005,66911.34,1329
2024-03-14,DMA_006,75823.01,1560
2024-03-14,DMA_007,81556.22,1601
2024-03-14,DMA_008,94138.59,1837
2024-03-14,DMA_009,99294.23,2084
2024-03-14,DMA_010,111132.75,2283
2024-03-15,DMA_001,32938.68,659
2024-03-15,DMA_002,44608.88,981
2024-03-15,DMA_003,50624.76,1019
2024-03-15,DMA_004,65749.12,1391
2024-03-15,DMA_005,68774.43,1430
2024-03-15,DMA_006,76441.07,1393
2024-03-15,DMA_007,81785.6,1709
2024-03-15,DMA_008,88440.82,1706
2024-03-15,DMA_009,99422.66,1830
2024-03-15,DMA_010,102543.48,1890
2024-03-16,DMA_001,37587.87,824
2024-03-16,DMA_002,46643.55,965
2024-03-16,DMA_003,57114.39,1179
2024-03-16,DMA_004,68587.83,1522
2024-03-16,DMA_005,77215.92,1405
2024-03-16,DMA_006,84555.33,1675
2024-03-16,DMA_007,93145.38,1906
2024-03-16,DMA_008,103003.99,2114
2024-03-16,DMA_009,111449.51,2211
2024-03-16,DMA_010,122065.91,2543
2024-03-17,DMA_001,37485.95,682
2024-03-17,DMA_002,49100.86,911
2024-03-17,DMA_003,53749.77,1004
2024-03-17,DMA_004,72520.63,1419
2024-03-17,DMA_005,74034.55,1383
2024-03-17,DMA_006,87188.22,1935
2024-03-17,DMA_007,95307.9,1806
2024-03-17,DMA_008,99596.54,2012
2024-03-17,DMA_009,117452.67,2400
2024-03-17,DMA_010,112300.89,2094
2024-03-18,DMA_001,34150.17,652
2024-03-18,DMA_002,42322.07,819
2024-03-18,DMA_003,53192.98,1170
2024-03-18,DMA_004,59160.04,1287
2024-03-18,DMA_005,66792.63,1447
2024-03-18,DMA_006,73859.67,1381
2024-03-18,DMA_007,78037.25,1510
2024-03-18,DMA_008,92097.22,1768
2024-03-18,DMA_009,96988.59,1858
2024-03-18,DMA_010,106523.32,1944
2024-03-19,DMA_001,35061.5,663
2024-03-19,DMA_002,42660.2,916
2024-03-19,DMA_003,48603.96,995
2024-03-19,DMA_004,60060.75,1140
2024-03-19,DMA_005,67166.15,1420
2024-03-19,DMA_006,76339.55,1444
2024-03-19,DMA_007,76623.76,1624
2024-03-19,DMA_008,100017.52,1909
2024-03-19,DMA_009,90992.93,1959
2024-03-19,DMA_010,104465.76,2036
2024-03-20,DMA_001,35305.29,676
2024-03-20,DMA_002,42928.51,854
2024-03-20,DMA_003,54167.38,1124
2024-03-20,DMA_004,55889.91,1171
2024-03-20,DMA_005,65351.72,1407
2024-03-20,DMA_006,78556.42,1677
2024-03-20,DMA_007,89127.41,1883
2024-03-20,DMA_008,92411.22,1811
2024-03-20,DMA_009,98647.19,2134
2024-03-20,DMA_010,104657.79,1909
2024-03-21,DMA_001,32522.91,618
2024-03-21,DMA_002,42098.42,895
2024-03-21,DMA_003,50447.73,985
2024-03-21,DMA_004,59019.02,1231
2024-03-21,DMA_005,61300.32,1138
2024-03-21,DMA_006,73423.55,1547
2024-03-21,DMA_007,81844.35,1695
2024-03-21,DMA_008,86890.15,1706
2024-03-21,DMA_009,102491.69,1991
2024-03-21,DMA_010,109900.32,2001
2024-03-22,DMA_001,34619.05,743
2024-03-22,DMA_002,43072.33,887
2024-03-22,DMA_003,47823.25,927
2024-03-22,DMA_004,55806.71,1166
2024-03-22,DMA_005,69059.37,1268
2024-03-22,DMA_006,74825.43,1661
2024-03-22,DMA_007,72929.16,1461
2024-03-22,DMA_008,88290.14,1617
2024-03-22,DMA_009,93626.47,1815
2024-03-22,DMA_010,105176.58,2077
2024-03-23,DMA_001,41376.83,858
2024-03-23,DMA_002,47344.22,1006
2024-03-23,DMA_003,60511.75,1217
2024-03-23,DMA_004,65603.68,1321
2024-03-23,DMA_005,71710.74,1559
2024-03-23,DMA_006,72033.74,1570
2024-03-23,DMA_007,96812.68,1850
2024-03-23,DMA_008,113690.15,2181
2024-03-23,DMA_009,116324.23,2293
2024-03-23,DMA_010,112416.01,2492
2024-03-24,DMA_001,42465.62,784
2024-03-24,DMA_002,46229.6,999
2024-03-24,DMA_003,59026.16,1285
2024-03-24,DMA_004,63455.63,1402
2024-03-24,DMA_005,70863.62,1422
2024-03-24,DMA_006,79348.5,1670
2024-03-24,DMA_007,96854.42,2122
2024-03-24,DMA_008,115092.16,2138
2024-03-24,DMA_009,115979.6,2231
2024-03-24,DMA_010,115585.48,2200
2024-03-25,DMA_001,34600.22,664
2024-03-25,DMA_002,40779.82,903
2024-03-25,DMA_003,46987.36,885
2024-03-25,DMA_004,56375.3,1123
2024-03-25,DMA_005,64021.83,1371
2024-03-25,DMA_006,75290.36,1434
2024-03-25,DMA_007,77717.66,1725
2024-03-25,DMA_008,90931.62,1872
2024-03-25,DMA_009,94236.2,2084
2024-03-25,DMA_010,98879.51,1824
2024-03-26,DMA_001,37630.41,800
2024-03-26,DMA_002,41580.48,919
2024-03-26,DMA_003,51904.89,1024
2024-03-26,DMA_004,59500.28,1274
2024-03-26,DMA_005,68281.68,1249
2024-03-26,DMA_006,75742.87,1508
2024-03-26,DMA_007,84863.68,1743
2024-03-26,DMA_008,94536.89,1926
2024-03-26,DMA_009,96362.5,1870
2024-03-26,DMA_010,107795.95,2130
2024-03-27,DMA_001,33714.41,740
2024-03-27,DMA_002,45720.7,905
2024-03-27,DMA_003,52451.26,989
2024-03-27,DMA_004,59969.25,1185
2024-03-27,DMA_005,65092.71,1386
2024-03-27,DMA_006,75877.11,1386
2024-03-27,DMA_007,75636.21,1652
2024-03-27,DMA_008,83994.7,1697
2024-03-27,DMA_009,105024.73,2155
2024-03-27,DMA_010,112044.47,2053
2024-03-28,DMA_001,32895.26,637
2024-03-28,DMA_002,36620.28,792
2024-03-28,DMA_003,47679.63,1052
2024-03-28,DMA_004,62915.9,1191
2024-03-28,DMA_005,67205.29,1381
2024-03-28,DMA_006,77162.53,1484
2024-03-28,DMA_007,81767.86,1615
2024-03-28,DMA_008,94388.38,1991
2024-03-28,DMA_009,105300.49,2233
2024-03-28,DMA_010,110015.76,2176
2024-03-29,DMA_001,34580.75,668
2024-03-29,DMA_002,39796.45,877
2024-03-29,DMA_003,49044.39,968
2024-03-29,DMA_004,62556.0,1260
2024-03-29,DMA_005,69091.08,1534
2024-03-29,DMA_006,77972.41,1678
2024-03-29,DMA_007,83435.6,1737
2024-03-29,DMA_008,83999.77,1818
2024-03-29,DMA_009,98049.39,2003
2024-03-29,DMA_010,103054.14,1991
2024-03-30,DMA_001,38321.91,795
2024-03-30,DMA_002,45660.95,916
2024-03-30,DMA_003,55541.06,1011
2024-03-30,DMA_004,69557.97,1277
2024-03-30,DMA_005,75487.88,1394
2024-03-30,DMA_006,77241.82,1481
2024-03-30,DMA_007,94850.91,1852
2024-03-30,DMA_008,104013.95,2016
2024-03-30,DMA_009,106784.19,2105
2024-03-30,DMA_010,116376.44,2537
2024-03-31,DMA_001,40247.88,876
2024-03-31,DMA_002,44804.1,873
2024-03-31,DMA_003,53928.19,1078
2024-03-31,DMA_004,66572.68,1276
2024-03-31,DMA_005,78599.15,1442
2024-03-31,DMA_006,85149.15,1750
2024-03-31,DMA_007,90687.98,1828
2024-03-31,DMA_008,94630.17,2019
2024-03-31,DMA_009,112914.38,2269
2024-03-31,DMA_010,120929.74,2655
2024-04-01,DMA_001,40811.92,822
2024-04-01,DMA_002,47961.59,999
2024-04-01,DMA_003,63245.94,1233
2024-04-01,DMA_004,70233.9,1456
2024-04-01,DMA_005,76624.95,1426
2024-04-01,DMA_006,78558.74,1587
2024-04-01,DMA_007,100747.63,1935
2024-04-01,DMA_008,101968.1,2124
2024-04-01,DMA_009,114775.01,2344
2024-04-01,DMA_010,120262.93,2567
2024-04-02,DMA_001,44418.28,867
2024-04-02,DMA_002,53294.16,1065
2024-04-02,DMA_003,62311.33,1255
2024-04-02,DMA_004,80607.38,1780
2024-04-02,DMA_005,76880.19,1523
2024-04-02,DMA_006,90220.86,1805
2024-04-02,DMA_007,98413.56,1804
2024-04-02,DMA_008,114303.24,2305
2024-04-02,DMA_009,120713.3,2545
2024-04-02,DMA_010,130419.8,2372
2024-04-03,DMA_001,41645.52,797
2024-04-03,DMA_002,46841.12,1040
2024-04-03,DMA_003,63358.0,1243
2024-04-03,DMA_004,63953.57,1215
2024-04-03,DMA_005,80788.59,1568
2024-04-03,DMA_006,89468.78,1737
2024-04-03,DMA_007,91764.48,1838
2024-04-03,DMA_008,96558.84,1768
2024-04-03,DMA_009,114661.36,2222
2024-04-03,DMA_010,129306.82,2768
2024-04-04,DMA_001,39688.07,852
2024-04-04,DMA_002,50630.35,963
2024-04-04,DMA_003,59340.75,1135
2024-04-04,DMA_004,70233.48,1558
2024-04-04,DMA_005,81009.25,1512
2024-04-04,DMA_006,95867.84,2005
2024-04-04,DMA_007,101927.23,1959
2024-04-04,DMA_008,110121.34,2154
2024-04-04,DMA_009,120241.35,2524
2024-04-04,DMA_010,132462.17,2866
2024-04-05,DMA_001,39625.64,725
2024-04-05,DMA_002,50198.79,939
2024-04-05,DMA_003,61637.46,1325
2024-04-05,DMA_004,70147.12,1504
2024-04-05,DMA_005,79507.25,1592
2024-04-05,DMA_006,89194.98,1691
2024-04-05,DMA_007,95211.6,2102
2024-04-05,DMA_008,119121.1,2459
2024-04-05,DMA_009,113216.57,2314
2024-04-05,DMA_010,123297.91,2376
2024-04-06,DMA_001,44847.35,876
2024-04-06,DMA_002,59344.96,1230
2024-04-06,DMA_003,70271.08,1496
2024-04-06,DMA_004,78886.54,1435
2024-04-06,DMA_005,91710.47,1743
2024-04-06,DMA_006,108830.98,2078
2024-04-06,DMA_007,114130.58,2098
2024-04-06,DMA_008,121186.52,2539
2024-04-06,DMA_009,136845.14,2847
2024-04-06,DMA_010,142277.45,2626
2024-04-07,DMA_001,47449.0,892
2024-04-07,DMA_002,57866.04,1083
2024-04-07,DMA_003,68582.07,1397
2024-04-07,DMA_004,75690.71,1432
2024-04-07,DMA_005,95122.74,1832
2024-04-07,DMA_006,95089.18,1978
2024-04-07,DMA_007,121389.1,2362
2024-04-07,DMA_008,126002.89,2609
2024-04-07,DMA_009,127756.22,2805
2024-04-07,DMA_010,135672.04,2640
2024-04-08,DMA_001,43273.35,803
2024-04-08,DMA_002,52804.16,1101
2024-04-08,DMA_003,68218.45,1267
2024-04-08,DMA_004,69281.27,1327
2024-04-08,DMA_005,82236.76,1706
2024-04-08,DMA_006,98903.65,1896
2024-04-08,DMA_007,94325.38,1777
2024-04-08,DMA_008,108611.62,2098
2024-04-08,DMA_009,124307.6,2378
2024-04-08,DMA_010,128389.23,2524
2024-04-09,DMA_001,42564.15,836
2024-04-09,DMA_002,52094.22,968
2024-04-09,DMA_003,63434.92,1281
2024-04-09,DMA_004,77180.06,1660
2024-04-09,DMA_005,78252.73,1612
2024-04-09,DMA_006,86494.63,1743
2024-04-09,DMA_007,97017.37,2049
2024-04-09,DMA_008,115164.28,2098
2024-04-09,DMA_009,112341.01,2400
2024-04-09,DMA_010,116987.88,2456
2024-04-10,DMA_001,43233.67,871
2024-04-10,DMA_002,55727.07,1088
2024-04-10,DMA_003,62849.54,1173
2024-04-10,DMA_004,70696.05,1344
2024-04-10,DMA_005,79793.24,1560
2024-04-10,DMA_006,85042.7,1853
2024-04-10,DMA_007,101195.93,1893
2024-04-10,DMA_008,105934.74,2146
2024-04-10,DMA_009,118031.45,2348
2024-04-10,DMA_010,131304.98,2486
2024-04-11,DMA_001,40594.78,761
2024-04-11,DMA_002,49964.9,1098
2024-04-11,DMA_003,63013.5,1229
2024-04-11,DMA_004,65047.09,1260
2024-04-11,DMA_005,74615.46,1403
2024-04-11,DMA_006,86970.65,1850
2024-04-11,DMA_007,95172.91,1935
2024-04-11,DMA_008,96472.61,1912
2024-04-11,DMA_009,128367.78,2846
2024-04-11,DMA_010,126036.2,2535
2024-04-12,DMA_001,40892.97,887
2024-04-12,DMA_002,51506.27,1056
2024-04-12,DMA_003,62530.68,1385
2024-04-12,DMA_004,70383.04,1323
2024-04-12,DMA_005,88169.61,1884
2024-04-12,DMA_006,85876.51,1620
2024-04-12,DMA_007,96507.9,1821
2024-04-12,DMA_008,109287.37,2085
2024-04-12,DMA_009,117380.01,2598
2024-04-12,DMA_010,137923.82,2565
2024-04-13,DMA_001,48798.44,1034
2024-04-13,DMA_002,58500.0,1125
2024-04-13,DMA_003,72396.74,1473
2024-04-13,DMA_004,74205.17,1357
2024-04-13,DMA_005,83601.6,1848
2024-04-13,DMA_006,94189.86,1940
2024-04-13,DMA_007,107370.84,2367
2024-04-13,DMA_008,120608.05,2670
2024-04-13,DMA_009,124025.59,2588
2024-04-13,DMA_010,132550.54,2670
2024-04-14,DMA_001,46437.24,879
2024-04-14,DMA_002,58964.41,1298
2024-04-14,DMA_003,67840.06,1397
2024-04-14,DMA_004,81525.73,1648
2024-04-14,DMA_005,92277.18,2028
2024-04-14,DMA_006,98640.76,2158
2024-04-14,DMA_007,105326.19,2005
2024-04-14,DMA_008,119950.66,2533
2024-04-14,DMA_009,125790.8,2329
2024-04-14,DMA_010,138298.0,2598
2024-04-15,DMA_001,41595.67,861
2024-04-15,DMA_002,51509.15,1034
2024-04-15,DMA_003,56114.75,1093
2024-04-15,DMA_004,70894.75,1511
2024-04-15,DMA_005,70616.71,1455
2024-04-15,DMA_006,87311.33,1790
2024-04-15,DMA_007,92041.84,1938
2024-04-15,DMA_008,106850.87,2270
2024-04-15,DMA_009,111619.49,2466
2024-04-15,DMA_010,133905.43,2712
2024-04-16,DMA_001,43108.73,840
2024-04-16,DMA_002,51424.28,1116
2024-04-16,DMA_003,66042.68,1239
2024-04-16,DMA_004,69539.26,1356
2024-04-16,DMA_005,80617.49,1651
2024-04-16,DMA_006,94152.75,1888
2024-04-16,DMA_007,92883.6,1890
2024-04-16,DMA_008,112112.94,2161
2024-04-16,DMA_009,128441.72,2607
2024-04-16,DMA_010,121509.9,2682
2024-04-17,DMA_001,42669.84,834
2024-04-17,DMA_002,52863.03,1058
2024-04-17,DMA_003,61724.67,1371
2024-04-17,DMA_004,68598.1,1414
2024-04-17,DMA_005,87343.27,1795
2024-04-17,DMA_006,91148.77,1785
2024-04-17,DMA_007,101014.5,2149
2024-04-17,DMA_008,107474.55,2385
2024-04-17,DMA_009,115738.59,2337
2024-04-17,DMA_010,130197.59,2429
2024-04-18,DMA_001,44983.46,834
2024-04-18,DMA_002,48618.78,929
2024-04-18,DMA_003,53761.89,995
2024-04-18,DMA_004,72259.37,1520
2024-04-18,DMA_005,84841.22,1794
2024-04-18,DMA_006,91819.14,1854
2024-04-18,DMA_007,99080.27,1977
2024-04-18,DMA_008,117224.48,2358
2024-04-18,DMA_009,122583.49,2316
2024-04-18,DMA_010,128449.24,2492
2024-04-19,DMA_001,40795.45,773
2024-04-19,DMA_002,51381.73,1027
2024-04-19,DMA_003,61110.3,1180
2024-04-19,DMA_004,70880.35,1329
2024-04-19,DMA_005,80788.66,1474
2024-04-19,DMA_006,84078.07,1769
2024-04-19,DMA_007,97791.68,2109
2024-04-19,DMA_008,110601.8,2073
2024-04-19,DMA_009,122883.49,2257
2024-04-19,DMA_010,142005.16,3054
2024-04-20,DMA_001,46909.74,1009
2024-04-20,DMA_002,59739.47,1210
2024-04-20,DMA_003,67169.55,1239
2024-04-20,DMA_004,80502.51,1700
2024-04-20,DMA_005,82475.54,1634
2024-04-20,DMA_006,99092.04,2086
2024-04-20,DMA_007,110889.23,2230
2024-04-20,DMA_008,120854.36,2560
2024-04-20,DMA_009,142967.02,2630
2024-04-20,DMA_010,139941.55,2673
2024-04-21,DMA_001,43048.78,936
2024-04-21,DMA_002,53234.71,1152
2024-04-21,DMA_003,63802.59,1243
2024-04-21,DMA_004,80603.15,1582
2024-04-21,DMA_005,89490.94,1910
2024-04-21,DMA_006,106597.67,2177
2024-04-21,DMA_007,106895.74,2346
2024-04-21,DMA_008,119847.96,2510
2024-04-21,DMA_009,137567.61,2869
2024-04-21,DMA_010,142610.35,2692
2024-04-22,DMA_001,40773.75,810
2024-04-22,DMA_002,55193.45,1109
2024-04-22,DMA_003,62766.04,1267
2024-04-22,DMA_004,81467.89,1535
2024-04-22,DMA_005,75420.94,1488
2024-04-22,DMA_006,97083.04,2035
2024-04-22,DMA_007,95086.29,2049
2024-04-22,DMA_008,114533.0,2463
2024-04-22,DMA_009,108460.35,1979
2024-04-22,DMA_010,133006.79,2762
2024-04-23,DMA_001,42504.25,812
2024-04-23,DMA_002,51951.97,959
2024-04-23,DMA_003,58342.02,1126
2024-04-23,DMA_004,66013.46,1323
2024-04-23,DMA_005,82646.2,1706
2024-04-23,DMA_006,86949.6,1610
2024-04-23,DMA_007,95229.28,1909
2024-04-23,DMA_008,115961.32,2131
2024-04-23,DMA_009,127692.06,2339
2024-04-23,DMA_010,131834.83,2498
2024-04-24,DMA_001,42429.82,872
2024-04-24,DMA_002,46723.06,913
2024-04-24,DMA_003,61288.72,1360
2024-04-24,DMA_004,71308.79,1309
2024-04-24,DMA_005,77911.15,1706
2024-04-24,DMA_006,84501.03,1807
2024-04-24,DMA_007,100550.98,2124
2024-04-24,DMA_008,113191.07,2414
2024-04-24,DMA_009,112246.93,2453
2024-04-24,DMA_010,117993.35,2401
2024-04-25,DMA_001,43174.23,920
2024-04-25,DMA_002,52800.6,1004
2024-04-25,DMA_003,63485.03,1219
2024-04-25,DMA_004,67094.18,1256
2024-04-25,DMA_005,83169.0,1648
2024-04-25,DMA_006,83538.03,1566
2024-04-25,DMA_007,98686.14,2035
2024-04-25,DMA_008,104022.56,2274
2024-04-25,DMA_009,117524.67,2572
2024-04-25,DMA_010,138737.63,3077
2024-04-26,DMA_001,41483.81,767
2024-04-26,DMA_002,50352.84,1059
2024-04-26,DMA_003,61244.39,1231
2024-04-26,DMA_004,66883.77,1284
2024-04-26,DMA_005,74932.59,1427
2024-04-26,DMA_006,87149.69,1745
2024-04-26,DMA_007,97760.69,2024
2024-04-26,DMA_008,104614.21,2300
2024-04-26,DMA_009,118997.94,2284
2024-04-26,DMA_010,117302.6,2472
2024-04-27,DMA_001,47918.16,1007
2024-04-27,DMA_002,58649.85,1196
2024-04-27,DMA_003,68678.93,1394
2024-04-27,DMA_004,81085.65,1569
2024-04-27,DMA_005,93146.95,1850
2024-04-27,DMA_006,103710.77,2163
2024-04-27,DMA_007,106884.07,2255
2024-04-27,DMA_008,126731.52,2395
2024-04-27,DMA_009,135216.9,2894
2024-04-27,DMA_010,157308.26,2944
2024-04-28,DMA_001,47468.68,904
2024-04-28,DMA_002,55920.79,1167
2024-04-28,DMA_003,67895.74,1271
2024-04-28,DMA_004,81519.03,1691
2024-04-28,DMA_005,92800.89,1875
2024-04-28,DMA_006,109682.83,1997
2024-04-28,DMA_007,109775.2,2004
2024-04-28,DMA_008,124681.66,2509
2024-04-28,DMA_009,127364.5,2321
2024-04-28,DMA_010,145199.41,2917
2024-04-29,DMA_001,37850.69,774
2024-04-29,DMA_002,50513.18,959
2024-04-29,DMA_003,59861.91,1236
2024-04-29,DMA_004,68544.71,1442
2024-04-29,DMA_005,77679.81,1439
2024-04-29,DMA_006,92967.5,1899
2024-04-29,DMA_007,100814.32,2003
2024-04-29,DMA_008,105402.81,2125
2024-04-29,DMA_009,121895.35,2428
2024-04-29,DMA_010,123562.78,2322
2024-04-30,DMA_001,41393.72,787
2024-04-30,DMA_002,56619.27,1110
2024-04-30,DMA_003,65007.49,1344
2024-04-30,DMA_004,69125.37,1527
2024-04-30,DMA_005,76854.8,1504
2024-04-30,DMA_006,94145.26,1745
2024-04-30,DMA_007,102066.58,2180
2024-04-30,DMA_008,106921.44,2251
2024-04-30,DMA_009,126235.61,2345
2024-04-30,DMA_010,143516.07,3029
2024-05-01,DMA_001,46710.98,910
2024-05-01,DMA_002,59223.38,1312
2024-05-01,DMA_003,66277.48,1332
2024-05-01,DMA_004,78347.06,1706
2024-05-01,DMA_005,90872.14,1717
2024-05-01,DMA_006,109768.5,2348
2024-05-01,DMA_007,121823.9,2525
2024-05-01,DMA_008,122046.32,2697
2024-05-01,DMA_009,118160.82,2548
2024-05-01,DMA_010,131311.79,2471
2024-05-02,DMA_001,45815.01,876
2024-05-02,DMA_002,63497.65,1161
2024-05-02,DMA_003,69493.43,1476
2024-05-02,DMA_004,81127.14,1528
2024-05-02,DMA_005,91802.24,2031
2024-05-02,DMA_006,96397.71,1924
2024-05-02,DMA_007,104308.83,2276
2024-05-02,DMA_008,119626.71,2464
2024-05-02,DMA_009,132949.59,2664
2024-05-02,DMA_010,134039.9,2686
2024-05-03,DMA_001,46119.95,1005
2024-05-03,DMA_002,58625.29,1279
2024-05-03,DMA_003,68958.5,1465
2024-05-03,DMA_004,83196.74,1553
2024-05-03,DMA_005,87089.43,1736
2024-05-03,DMA_006,107449.5,2091
2024-05-03,DMA_007,115176.27,2256
2024-05-03,DMA_008,115533.47,2368
2024-05-03,DMA_009,122453.16,2416
2024-05-03,DMA_010,149923.55,2951
2024-05-04,DMA_001,51895.13,1080
2024-05-04,DMA_002,63044.07,1153
2024-05-04,DMA_003,77463.59,1441
2024-05-04,DMA_004,84331.24,1699
2024-05-04,DMA_005,112064.5,2170
2024-05-04,DMA_006,119342.95,2326
2024-05-04,DMA_007,111992.63,2296
2024-05-04,DMA_008,137794.38,2853
2024-05-04,DMA_009,148501.97,3224
2024-05-04,DMA_010,171796.67,3590
2024-05-05,DMA_001,52296.07,1077
2024-05-05,DMA_002,64199.51,1423
2024-05-05,DMA_003,71056.54,1578
2024-05-05,DMA_004,93528.54,1759
2024-05-05,DMA_005,100597.19,2228
2024-05-05,DMA_006,108624.16,2028
2024-05-05,DMA_007,130259.58,2781
2024-05-05,DMA_008,130885.71,2399
2024-05-05,DMA_009,154372.7,3031
2024-05-05,DMA_010,161983.77,3406
2024-05-06,DMA_001,43434.11,797
2024-05-06,DMA_002,57124.21,1057
2024-05-06,DMA_003,63044.4,1261
2024-05-06,DMA_004,81753.8,1782
2024-05-06,DMA_005,94203.8,1970
2024-05-06,DMA_006,94386.0,1952
2024-05-06,DMA_007,105084.85,2319
2024-05-06,DMA_008,130493.11,2566
2024-05-06,DMA_009,125841.98,2714
2024-05-06,DMA_010,140198.53,2900
2024-05-07,DMA_001,47538.84,868
2024-05-07,DMA_002,54653.54,1197
2024-05-07,DMA_003,63242.2,1197
2024-05-07,DMA_004,74604.09,1523
2024-05-07,DMA_005,95888.96,1839
2024-05-07,DMA_006,93137.81,1693
2024-05-07,DMA_007,106531.41,2326
2024-05-07,DMA_008,108392.62,2219
2024-05-07,DMA_009,134925.31,2617
2024-05-07,DMA_010,136659.67,2549
2024-05-08,DMA_001,46626.51,932
2024-05-08,DMA_002,54804.36,1064
2024-05-08,DMA_003,67045.55,1356
2024-05-08,DMA_004,80145.89,1655
2024-05-08,DMA_005,93590.89,1746
2024-05-08,DMA_006,104415.22,1947
2024-05-08,DMA_007,114922.91,2498
2024-05-08,DMA_008,109576.98,2229
2024-05-08,DMA_009,135884.85,2817
2024-05-08,DMA_010,144569.51,2690
2024-05-09,DMA_001,46924.84,1019
2024-05-09,DMA_002,61858.5,1149
2024-05-09,DMA_003,73981.8,1496
2024-05-09,DMA_004,82499.26,1722
2024-05-09,DMA_005,95958.01,1883
2024-05-09,DMA_006,100228.93,2192
2024-05-09,DMA_007,108298.4,2374
2024-05-09,DMA_008,122916.51,2399
2024-05-09,DMA_009,134009.2,2559
2024-05-09,DMA_010,141076.39,3062
2024-05-10,DMA_001,47936.49,997
2024-05-10,DMA_002,57519.54,1204
2024-05-10,DMA_003,72565.37,1406
2024-05-10,DMA_004,77756.74,1572
2024-05-10,DMA_005,95779.09,2125
2024-05-10,DMA_006,106428.83,2121
2024-05-10,DMA_007,110205.31,2059
2024-05-10,DMA_008,119896.46,2313
2024-05-10,DMA_009,116448.34,2430
2024-05-10,DMA_010,136516.41,2772
2024-05-11,DMA_001,53049.32,1070
2024-05-11,DMA_002,60983.87,1140
2024-05-11,DMA_003,77086.74,1493
2024-05-11,DMA_004,91966.1,1684
2024-05-11,DMA_005,99354.0,1880
2024-05-11,DMA_006,112303.16,2347
2024-05-11,DMA_007,128048.65,2490
2024-05-11,DMA_008,151156.99,2777
2024-05-11,DMA_009,151981.91,3067
2024-05-11,DMA_010,155394.97,2908
2024-05-12,DMA_001,47121.89,867
2024-05-12,DMA_002,60004.39,1132
2024-05-12,DMA_003,75986.47,1458
2024-05-12,DMA_004,82427.91,1739
2024-05-12,DMA_005,104798.21,1980
2024-05-12,DMA_006,116545.37,2540
2024-05-12,DMA_007,129719.97,2499
2024-05-12,DMA_008,141565.87,2634
2024-05-12,DMA_009,152961.14,2979
2024-05-12,DMA_010,174701.46,3503
2024-05-13,DMA_001,45879.3,991
2024-05-13,DMA_002,56213.76,1064
2024-05-13,DMA_003,60853.99,1279
2024-05-13,DMA_004,75100.52,1620
2024-05-13,DMA_005,81403.18,1732
2024-05-13,DMA_006,96848.51,2042
2024-05-13,DMA_007,108830.36,2025
2024-05-13,DMA_008,127334.3,2364
2024-05-13,DMA_009,138889.94,2561
2024-05-13,DMA_010,144726.34,3063
2024-05-14,DMA_001,49012.65,958
2024-05-14,DMA_002,57396.64,1076
2024-05-14,DMA_003,65566.84,1231
2024-05-14,DMA_004,76604.27,1462
2024-05-14,DMA_005,85772.71,1772
2024-05-14,DMA_006,110639.99,2065
2024-05-14,DMA_007,105905.72,2233
2024-05-14,DMA_008,112625.54,2057
2024-05-14,DMA_009,141620.49,2583
2024-05-14,DMA_010,149776.86,2965
2024-05-15,DMA_001,41382.62,792
2024-05-15,DMA_002,50778.03,938
2024-05-15,DMA_003,69104.5,1450
2024-05-15,DMA_004,85061.7,1593
2024-05-15,DMA_005,88261.63,1701
2024-05-15,DMA_006,103294.86,2043
2024-05-15,DMA_007,107942.87,2064
2024-05-15,DMA_008,115483.26,2118
2024-05-15,DMA_009,134456.41,2664
2024-05-15,DMA_010,143335.57,2676
2024-05-16,DMA_001,47849.2,956
2024-05-16,DMA_002,52750.24,988
2024-05-16,DMA_003,62010.62,1313
2024-05-16,DMA_004,81136.13,1693
2024-05-16,DMA_005,91359.1,1926
2024-05-16,DMA_006,95377.01,1777
2024-05-16,DMA_007,111145.47,2046
2024-05-16,DMA_008,125822.03,2343
2024-05-16,DMA_009,123951.25,2438
2024-05-16,DMA_010,144303.38,2736
2024-05-17,DMA_001,48223.11,951
2024-05-17,DMA_002,58646.0,1236
2024-05-17,DMA_003,67974.39,1484
2024-05-17,DMA_004,76500.1,1633
